Feature,Duration,ATE,Type
Out Board Sensor minus In Board Sensor Temp.,240,-17.28159643497495,IBS_N
Heater Dutycycle,240,-2.06364539976746,IBS_N
Search Coil Magnetometer's Temperature,240,-0.1631404572134773,IBS_N
Solar Array's Angle,240,-5.011025617945235,IBS_N
High Gain Antenna Azimuth,240,-3.5204743244873216,IBS_N
High Gain Antenna elevation,240,-36.05542027798875,IBS_N
Radial Distance from Sun,10,-0.0729989650908792,IBS_R
Electronic Box Temperature,10,-7.379468551283163,IBS_R
Solar Wind Analyser temperature,10,-2.560309425793675,IBS_R
Out Board Sensor Temperature,10,5.970430112353593,IBS_R
In Board Sensor Temperature,10,-11.431369877872095,IBS_R
Out Board Sensor minus In Board Sensor Temp.,10,7.654145924529551,IBS_R
Heater Dutycycle,10,-1.4994514149297855,IBS_R
Search Coil Magnetometer's Temperature,10,-3.2607438546654266,IBS_R
Solar Array's Angle,10,-51.39372579790573,IBS_R
High Gain Antenna Azimuth,10,-3.675300863138812,IBS_R
High Gain Antenna elevation,10,18.06925327380813,IBS_R
Radial Distance from Sun,20,-0.1062228546894789,IBS_R
Electronic Box Temperature,20,-13.519507340904973,IBS_R
Solar Wind Analyser temperature,20,-0.0977089996628388,IBS_R
Out Board Sensor Temperature,20,16.473883245687624,IBS_R
In Board Sensor Temperature,20,19.99224237250831,IBS_R
Out Board Sensor minus In Board Sensor Temp.,20,15.356346530720336,IBS_R
Heater Dutycycle,20,-0.6315547650617265,IBS_R
Search Coil Magnetometer's Temperature,20,-1.5451820171971555,IBS_R
Solar Array's Angle,20,16.76796116651784,IBS_R
High Gain Antenna Azimuth,20,4.600224688546828,IBS_R
High Gain Antenna elevation,20,20.50817302820531,IBS_R
Radial Distance from Sun,30,-0.0829906556168837,IBS_R
Electronic Box Temperature,30,-25.93282834265366,IBS_R
Solar Wind Analyser temperature,30,-1.1196472021978057,IBS_R
Out Board Sensor Temperature,30,8.259341449948261,IBS_R
In Board Sensor Temperature,30,-11.523189245371876,IBS_R
Out Board Sensor minus In Board Sensor Temp.,30,-4.356351644345201,IBS_R
Heater Dutycycle,30,-1.0591372574074789,IBS_R
Search Coil Magnetometer's Temperature,30,-2.112712177405865,IBS_R
Solar Array's Angle,30,-21.9814702039859,IBS_R
High Gain Antenna Azimuth,30,3.862177855375176,IBS_R
High Gain Antenna elevation,30,7.273917086274252,IBS_R
Radial Distance from Sun,40,-0.1103719339772428,IBS_R
Electronic Box Temperature,40,-10.601427200608232,IBS_R
Solar Wind Analyser temperature,40,-3.055797472638881,IBS_R
Out Board Sensor Temperature,40,0.7262317535200619,IBS_R
In Board Sensor Temperature,40,10.27673001446355,IBS_R
Out Board Sensor minus In Board Sensor Temp.,40,26.194304305240472,IBS_R
Heater Dutycycle,40,-0.4209841541260544,IBS_R
Search Coil Magnetometer's Temperature,40,-4.132626667519152,IBS_R
Solar Array's Angle,40,-16.890635645919136,IBS_R
High Gain Antenna Azimuth,40,10.67378840613593,IBS_R
High Gain Antenna elevation,40,15.31905015632967,IBS_R
Radial Distance from Sun,50,-0.104499543920831,IBS_R
Electronic Box Temperature,50,-9.48772577504664,IBS_R
Solar Wind Analyser temperature,50,-1.396833872097447,IBS_R
Out Board Sensor Temperature,50,12.761558472457134,IBS_R
In Board Sensor Temperature,50,22.53368643961066,IBS_R
Out Board Sensor minus In Board Sensor Temp.,50,-1.9667005814976857,IBS_R
Heater Dutycycle,50,-0.0396276664698363,IBS_R
Search Coil Magnetometer's Temperature,50,-3.154556944611169,IBS_R
Solar Array's Angle,50,36.881631563311146,IBS_R
High Gain Antenna Azimuth,50,3.1024335998822585,IBS_R
High Gain Antenna elevation,50,13.541212114354517,IBS_R
Radial Distance from Sun,60,-0.0912413317378379,IBS_R
Electronic Box Temperature,60,-15.385083356219774,IBS_R
Solar Wind Analyser temperature,60,0.4007089079896088,IBS_R
Out Board Sensor Temperature,60,13.1567143243938,IBS_R
In Board Sensor Temperature,60,13.36442519339929,IBS_R
